GROUPID	USERID	APPID	CAPTURE_TIME	CLIENTIP	CONTENT	_QUERY_MATCHTERMS	IPAREAID	DotIP	Position
24764262248	1391218290	wxid_iezpwmp8hm0a12	20200928134119	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24767052083	1391218290	wxid_iezpwmp8hm0a12	20200928134236	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
17268412954	1391218290	wxid_iezpwmp8hm0a12	20200928134247	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23548792317	1391218290	wxid_iezpwmp8hm0a12	20200928134455	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
17201727909	1391218290	wxid_iezpwmp8hm0a12	20200928134500	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
16647963637	1391218290	wxid_iezpwmp8hm0a12	20200928134626	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24789461352	1391218290	wxid_iezpwmp8hm0a12	20200928134712	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22043388175	1391218290	wxid_iezpwmp8hm0a12	20200928135658	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
21933095574	1391218290	wxid_iezpwmp8hm0a12	20200928135715	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
20113302328	1391218290	wxid_iezpwmp8hm0a12	20200928140140	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
19057928520	1391218290	wxid_iezpwmp8hm0a12	20200928140952	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
30450583226	1391218290	wxid_iezpwmp8hm0a12	20200928141214	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24628145710	1391218290	wxid_iezpwmp8hm0a12	20200928141319	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
4341767823	1391218290	wxid_iezpwmp8hm0a12	20200928145715	1862000473	✌🏻️  首3   35带gzs来，大长腿脾气好不事的来，k帅哥超级帅，	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24816338111	1391218290	wxid_iezpwmp8hm0a12	20201001102807	1862000473	望京12左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23815290732	1391218290	wxid_iezpwmp8hm0a12	20201001102821	1862000473	望京12左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23815290732	1391218290	wxid_iezpwmp8hm0a12	20201001102834	1862000473	望京12左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23548792317	1391218290	wxid_iezpwmp8hm0a12	20201001102849	1862000473	望京12左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23791337646	1391218290	wxid_iezpwmp8hm0a12	20201001102921	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
4341767823	1391218290	wxid_iezpwmp8hm0a12	20201001102929	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24824249843	1391218290	wxid_iezpwmp8hm0a12	20201001102933	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23264637316	1391218290	wxid_iezpwmp8hm0a12	20201001102944	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22047495217	1391218290	wxid_iezpwmp8hm0a12	20201001102949	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
25088858203	1391218290	wxid_iezpwmp8hm0a12	20201001102957	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24287685738	1391218290	wxid_iezpwmp8hm0a12	20201001103006	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
16647963637	1391218290	wxid_iezpwmp8hm0a12	20201001103012	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
20113302328	1391218290	wxid_iezpwmp8hm0a12	20201001103019	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22784359296	1391218290	wxid_iezpwmp8hm0a12	20201001103045	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23037776484	1391218290	wxid_iezpwmp8hm0a12	20201001103053	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23063164248	1391218290	wxid_iezpwmp8hm0a12	20201001103106	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23329954122	1391218290	wxid_iezpwmp8hm0a12	20201001103112	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
21991656457	1391218290	wxid_iezpwmp8hm0a12	20201001103147	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22693143846	1391218290	wxid_iezpwmp8hm0a12	20201001103153	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23851492331	1391218290	wxid_iezpwmp8hm0a12	20201001105533	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
21933095574	1391218290	wxid_iezpwmp8hm0a12	20201001105557	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
21741791908	1391218290	wxid_iezpwmp8hm0a12	20201001105808	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22644792591	1391218290	wxid_iezpwmp8hm0a12	20201001105815	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
24764262248	1391218290	wxid_iezpwmp8hm0a12	20201001105950	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22528163872	1391218290	wxid_iezpwmp8hm0a12	20201001105959	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23141337586	1391218290	wxid_iezpwmp8hm0a12	20201001110234	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22786981079	1391218290	wxid_iezpwmp8hm0a12	20201001110239	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22369495299	1391218290	wxid_iezpwmp8hm0a12	20201001110304	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
19106121815	1391218290	wxid_iezpwmp8hm0a12	20201001113839	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
12300232017	1391218290	wxid_iezpwmp8hm0a12	20201001114013	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
23838086809	1391218290	wxid_iezpwmp8hm0a12	20201001114025	1862000473	@望京12点左右可以的首1   12的，可以口💥丝袜高跟6酒的来带gzs	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	131022	110.251.223.89	中国河北省廊坊市固安县
22102101196	1340101531	wxid_gfft0iss1ail22	20201002172054	610421320	大连空的来，自带gzs的	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	130200	36.98.74.72	中国河北省唐山市
23572137266	619443080	fennudexiaoniuer	20201004001111	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
19668411563	619443080	fennudexiaoniuer	20201004001205	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
23108787416	619443080	fennudexiaoniuer	20201004001211	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
17504218043	619443080	fennudexiaoniuer	20201004001325	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
22384673530	619443080	fennudexiaoniuer	20201004001333	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
20200786013	619443080	fennudexiaoniuer	20201004001358	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
21531239219	619443080	fennudexiaoniuer	20201004001420	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
19659406219	619443080	fennudexiaoniuer	20201004001430	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
22051092150	619443080	fennudexiaoniuer	20201004001452	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
24439880644	619443080	fennudexiaoniuer	20201004001508	827185756	现在🥢15带gzs靠谱的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	49.77.218.92	中国江苏省南京市
22384673530	619443080	fennudexiaoniuer	20201019005440	3708168122	现在🥢1.5带gzs的来	13 14 3201 3403 3406 3411 3713 4406 带gzs 的来 私	320102	221.6.39.186	中国江苏省南京市
